document_id,publication_document_id,model,corpus,topic_id,topic_probability,second_topic_id,second_topic_probability,probability_margin,is_outlier,is_ambiguous,year,language,title,doi,source,corpus_unit,topic_original,topic_after_outlier_reduction,outlier_reassigned,original_topic,outlier_probability,suggested_topic,reassignment_method,reassignment_confidence,silhouette,distance_to_centroid,local_consistency
doi:10.47606/acven/ph0224,doi:10.47606/acven/ph0224,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.10787209251840878,9,0.08883422296350402,0.01903786955490476,True,True,2024,es,Liderazgo del directivo en la gestión escolar,10.47606/acven/ph0224,OpenAlex,metadata,-1,-1,False,-1,0.8921279074815912,,,,,,1.0
doi:10.46498/reduipb.v26i2.1643,doi:10.46498/reduipb.v26i2.1643,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018003550159752447,35,0.017946449516872465,5.710064287998279e-05,True,True,2022,es,Clima organizacional y el desarrollo de la gestión escolar del preescolar de la Universidad Metropolitana,10.46498/reduipb.v26i2.1643,OpenAlex,metadata,-1,-1,False,-1,0.9819964498402476,,,,,,1.0
doi:10.59993/simbiosis.v.4i8.58,doi:10.59993/simbiosis.v.4i8.58,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0570513324024887,20,0.04171673870526919,0.015334593697219512,True,True,2024,es,"Gestión Escolar, Escuela y Pedagogía. Una mirada alternativa de sus relaciones y sentidos",10.59993/simbiosis.v.4i8.58,OpenAlex,metadata,-1,-1,False,-1,0.9429486675975113,,,,,,1.0
doi:10.56200/mried.v2iespecial.6465,doi:10.56200/mried.v2iespecial.6465,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.06294271304877323,20,0.054687023644715664,0.008255689404057569,True,True,2023,es,Gestión escolar en el desarrollo de los procesos pedagógicos por competencia en un Centro Educativo,10.56200/mried.v2iespecial.6465,OpenAlex,metadata,-1,-1,False,-1,0.9370572869512268,,,,,,0.9
doi:10.47192/rcs.v3i1.81,doi:10.47192/rcs.v3i1.81,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.059762676690545566,0,0.031231987422548214,0.02853068926799735,True,True,2022,es,Coaching y desempeño docente en la gestión escolar,10.47192/rcs.v3i1.81,OpenAlex,metadata,-1,-1,False,-1,0.9402373233094544,,,,,,1.0
doi:10.33996/revistahorizontes.v8i32.726,doi:10.33996/revistahorizontes.v8i32.726,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017037916453744292,35,0.016987815791406152,5.0100662338140034e-05,True,True,2024,es,Gestión escolar en instituciones educativas públicas en contextos de emergencia sanitaria,10.33996/revistahorizontes.v8i32.726,OpenAlex,metadata,-1,-1,False,-1,0.9829620835462557,,,,,,1.0
doi:10.18050/eduser.v10n2a2,doi:10.18050/eduser.v10n2a2,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.14409819621269188,0,0.04044324280366715,0.10365495340902472,True,False,2023,es,Competencias directivas y gestión escolar en la educación básica regular,10.18050/eduser.v10n2a2,OpenAlex,metadata,-1,-1,False,-1,0.8559018037873081,,,,,,0.7
doi:10.47865/igob.vol6.n22.2023.253,doi:10.47865/igob.vol6.n22.2023.253,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07439570025729005,30,0.04179561783428044,0.03260008242300961,True,True,2023,es,Competencia directiva y gestión escolar en la IE 3711 Fe y Alegria 12. puente Piedra. Lima,10.47865/igob.vol6.n22.2023.253,OpenAlex,metadata,-1,-1,False,-1,0.92560429974271,,,,,,1.0
doi:10.61287/warisata.v4i11.5,doi:10.61287/warisata.v4i11.5,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.4586720406188463,38,0.07626416019724719,0.3824078804215991,True,False,2022,es,"Gestión escolar y prácticas inclusivas en la Institución Educativa General Prado, Callao, 2021",10.61287/warisata.v4i11.5,OpenAlex,metadata,-1,-1,False,-1,0.5413279593811537,,,,,,0.4
doi:10.37811/cl_rcm.v6i6.4135,doi:10.37811/cl_rcm.v6i6.4135,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.22141054182612013,40,0.06593761066855257,0.15547293115756755,True,False,2022,es,"Gestión escolar en aprendizaje significativo de historia, geografía y economía en estudiantes de la institución educativa San Juan. Ayacucho, 2022",10.37811/cl_rcm.v6i6.4135,OpenAlex,metadata,-1,-1,False,-1,0.7785894581738799,,,,,,0.3
doi:10.55560/arete.2023.18.9.7,doi:10.55560/arete.2023.18.9.7,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.09686527933601084,37,0.06532231007039861,0.03154296926561223,True,True,2023,es,Impacto de la emigración de docentes venezolanos de educación inicial en la gestión escolar. Caso: instituciones privadas del municipio Baruta,10.55560/arete.2023.18.9.7,OpenAlex,metadata,-1,-1,False,-1,0.9031347206639891,,,,,,0.1
doi:10.31876/rcs.v28i.38152,doi:10.31876/rcs.v28i.38152,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07744982649878039,34,0.07390178346277868,0.0035480430360017162,True,True,2022,es,Factores de gestión escolar en el compromiso organizacional en una Red educativa en Perú,10.31876/rcs.v28i.38152,OpenAlex,metadata,-1,-1,False,-1,0.9225501735012196,,,,,,1.0
doi:10.52080/rvgluz.29.e12.40,doi:10.52080/rvgluz.29.e12.40,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0694439994594716,15,0.06286292760243256,0.006581071857039045,True,True,2024,es,Gestión escolar: calidad de la educación centrada en la persona,10.52080/rvgluz.29.e12.40,OpenAlex,metadata,-1,-1,False,-1,0.9305560005405284,,,,,,0.9
doi:10.59427/rcli/2023/v23cs.3940-3948,doi:10.59427/rcli/2023/v23cs.3940-3948,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.10971640337109807,9,0.06435219757890277,0.0453642057921953,True,True,2023,es,Liderazgo del director en la gestión escolar,10.59427/rcli/2023/v23cs.3940-3948,OpenAlex,metadata,-1,-1,False,-1,0.8902835966289019,,,,,,1.0
doi:10.37811/cl_rcm.v5i6.1431,doi:10.37811/cl_rcm.v5i6.1431,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07021770637040275,2,0.046091649660959674,0.02412605670944308,True,True,2022,es,Trabajo remoto y liderazgo adaptativo en la gestión escolar en instituciones educativas,10.37811/cl_rcm.v5i6.1431,OpenAlex,metadata,-1,-1,False,-1,0.9297822936295972,,,,,,1.0
doi:10.26885/rcei.11.1.9,doi:10.26885/rcei.11.1.9,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.09778857233431132,0,0.09306236236869767,0.004726209965613654,True,True,2022,es,Estilo de liderazgo y nivel de desempeño en la gestión escolar,10.26885/rcei.11.1.9,OpenAlex,metadata,-1,-1,False,-1,0.9022114276656887,,,,,,0.9
doi:10.56124/jbs.v3i2.0007,doi:10.56124/jbs.v3i2.0007,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.015814828014512845,35,0.013845050212421352,0.001969777802091493,True,True,2022,es,"Gestión escolar y su incidencia en la calidad educativa, distrito de educación junín - bolivar",10.56124/jbs.v3i2.0007,OpenAlex,metadata,-1,-1,False,-1,0.9841851719854872,,,,,,1.0
doi:10.47865/igob.vol7.n26.2024.344,doi:10.47865/igob.vol7.n26.2024.344,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07822152429846761,30,0.04269615425151324,0.03552537004695437,True,True,2024,es,Competencia directiva y gestión escolar en la IE CET 34. Chancay. Lima,10.47865/igob.vol7.n26.2024.344,OpenAlex,metadata,-1,-1,False,-1,0.9217784757015324,,,,,,1.0
doi:10.54942/qantuyachay.v3i1.43,doi:10.54942/qantuyachay.v3i1.43,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.027186666767482284,0,0.017306326304846763,0.009880340462635522,True,True,2023,es,"La gestión escolar, el liderazgo pedagógico y la mejora de la práctica docente en los Centros de Educación Básica Alternativa de la UGEL 06, 2020",10.54942/qantuyachay.v3i1.43,OpenAlex,metadata,-1,-1,False,-1,0.9728133332325177,,,,,,0.8
doi:10.47606/acven/ph0208,doi:10.47606/acven/ph0208,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.09704871106025974,0,0.09437690064371852,0.002671810416541215,True,True,2023,es,Liderazgo del directivo en la gestión escolar,10.47606/acven/ph0208,OpenAlex,metadata,-1,-1,False,-1,0.9029512889397403,,,,,,1.0
doi:10.61598/s.r.c.a.v3i2.47,doi:10.61598/s.r.c.a.v3i2.47,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019393193719587035,41,0.016349202318335858,0.0030439914012511775,True,True,2023,es,Análisis de la Relación entre la Gestión Escolar Participativa y la Calidad de la Educación en Escuelas Públicas de América Latina,10.61598/s.r.c.a.v3i2.47,OpenAlex,metadata,-1,-1,False,-1,0.980606806280413,,,,,,0.9
doi:10.37177/unicen/eb31-287,doi:10.37177/unicen/eb31-287,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.08347421057934308,37,0.064052404125811,0.019421806453532087,True,True,2021,es,El paradigma de la convivencia en la gestión escolar: políticas educativas y marco legal,10.37177/unicen/eb31-287,CONICET Digital | OpenAlex,metadata,-1,-1,False,-1,0.9165257894206569,,,,,,0.8
doi:10.47865/igob.vol6.n22.2023.264,doi:10.47865/igob.vol6.n22.2023.264,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.08433783907295228,30,0.04470917029424973,0.03962866877870255,True,True,2023,es,Competencia del director y gestión escolar en la IE n° 3719 “Santísima Trinidad”. Puente Piedra. Lima,10.47865/igob.vol6.n22.2023.264,OpenAlex,metadata,-1,-1,False,-1,0.9156621609270477,,,,,,1.0
doi:10.60112/erc.v3i1.25,doi:10.60112/erc.v3i1.25,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.04985596290377105,37,0.036765827824931235,0.013090135078839812,True,True,2023,es,Evaluación de la Conexión entre la Administración Educativa Participativa y la Excelencia en la Enseñanza en Instituciones Públicas de América Latina,10.60112/erc.v3i1.25,OpenAlex,metadata,-1,-1,False,-1,0.950144037096229,,,,,,0.7
doi:10.47865/igob.vol6.n23.2023.296,doi:10.47865/igob.vol6.n23.2023.296,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0971257299650032,30,0.05050987325150568,0.046615856713497515,True,True,2023,es,Liderazgo pedagógico del directivo y gestión escolar de los docentes. IE n°5176 María Reiche Crosse. Puente Piedra. Lima,10.47865/igob.vol6.n23.2023.296,OpenAlex,metadata,-1,-1,False,-1,0.9028742700349968,,,,,,0.7
doi:10.46932/sfjdv6n10-027,doi:10.46932/sfjdv6n10-027,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.012913426724913395,2,0.011897419560406351,0.0010160071645070445,True,True,2025,es,Innovación pedagógica y metodologías activas impulsando la transformación del rol del docente en la gestión escolar,10.46932/sfjdv6n10-027,OpenAlex,metadata,-1,-1,False,-1,0.9870865732750866,,,,,,1.0
doi:10.33996/repe.v1i1.16,doi:10.33996/repe.v1i1.16,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01069003184810785,35,0.010071910022013122,0.0006181218260947283,True,True,2020,es,Procesos administrativos en la gestión escolar del director de las instituciones educativas,10.33996/repe.v1i1.16,OpenAlex,metadata,-1,-1,False,-1,0.9893099681518922,,,,,,1.0
doi:10.35305/revista.vi43.206,doi:10.35305/revista.vi43.206,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.011234772091829126,29,0.00995573278877384,0.0012790393030552866,True,True,2022,es,participación de los niños en la gestión escolar:,10.35305/revista.vi43.206,OpenAlex,metadata,-1,-1,False,-1,0.9887652279081709,,,,,,0.8
doi:10.35622/inudi.b.005,doi:10.35622/inudi.b.005,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.1275597717145882,35,0.052379130408083535,0.07518064130650468,True,True,2022,es,Trabajo docente en equipo y el cumplimiento de los compromisos de gestión escolar en las instituciones de educación básica,10.35622/inudi.b.005,OpenAlex,metadata,-1,-1,False,-1,0.8724402282854118,,,,,,0.4
doi:10.61384/r.c.a..v4i3.659,doi:10.61384/r.c.a..v4i3.659,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.030970991864011713,37,0.017556820058791882,0.01341417180521983,True,True,2024,es,La Cultura del Emprendimiento en la Gestión Escolar: ¿Un Camino para Lograr los Retos que Plantea la Competitividad en Colombia?,10.61384/r.c.a..v4i3.659,OpenAlex,metadata,-1,-1,False,-1,0.9690290081359882,,,,,,0.6
doi:10.48169/ecuatesis/0101202005,doi:10.48169/ecuatesis/0101202005,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.049811157758079184,21,0.04235205956795823,0.007459098190120951,True,True,2020,en,La gestión escolar y la calidad educativa en las instituciones educativas de nivel básico.,10.48169/ecuatesis/0101202005,OpenAlex,metadata,-1,-1,False,-1,0.9501888422419208,,,,,,0.3
doi:10.47865/igob.vol5.n20.2022.223,doi:10.47865/igob.vol5.n20.2022.223,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07873222245839372,30,0.04494603709035521,0.033786185368038506,True,True,2022,es,"El Liderazgo Compartido y su Impacto en la Gestión Escolar de la Institución Educativa Parroquial “Nuestro Salvador”, Villa María Del Triunfo, 2022",10.47865/igob.vol5.n20.2022.223,OpenAlex,metadata,-1,-1,False,-1,0.9212677775416063,,,,,,1.0
doi:10.26490/uncp.alboradaciencia.2022.2.1118,doi:10.26490/uncp.alboradaciencia.2022.2.1118,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.03132821049268789,20,0.02186791568166584,0.009460294811022053,True,True,2022,es,Construcción de instrumento para conocer los modelos de planificación estratégica y gestión escolar,10.26490/uncp.alboradaciencia.2022.2.1118,OpenAlex,metadata,-1,-1,False,-1,0.9686717895073121,,,,,,1.0
doi:10.48102/rlee.2020.50.2.61,doi:10.48102/rlee.2020.50.2.61,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.03721761683225048,28,0.012932475939832653,0.024285140892417824,True,True,2020,es,Estado del conocimiento sobre resignificación de políticas en materia de autonomía de gestión escolar en el marco de los Consejos Técnicos Escolares,10.48102/rlee.2020.50.2.61,OpenAlex,metadata,-1,-1,False,-1,0.9627823831677496,,,,,,0.5
doi:10.30972/riie.13176140,doi:10.30972/riie.13176140,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.10008102236933358,26,0.06643954275412901,0.03364147961520457,True,True,2022,es,"Biopolítica, imperativos de regulación y gestión escolar. Un análisis de las prácticas de directores/as de escuelas secundarias en el partido de San Martín a partir de la irrupción del COVID 19",10.30972/riie.13176140,OpenAlex,metadata,-1,-1,False,-1,0.8999189776306664,,,,,,0.0
doi:10.47865/igob.vol5.n17.2022.183,doi:10.47865/igob.vol5.n17.2022.183,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.11943289832302437,0,0.09598891274119972,0.023443985581824645,True,True,2022,es,Dimensiones de la gestión escolar liderazgo y autoevaluación,10.47865/igob.vol5.n17.2022.183,OpenAlex,metadata,-1,-1,False,-1,0.8805671016769756,,,,,,1.0
doi:10.26885/rcei.13.2.25,doi:10.26885/rcei.13.2.25,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.16624869601711934,37,0.12499744268401326,0.04125125333310607,True,True,2024,es,"Percepciones sobre la implementación de las normas de convivencia y gestión escolar en una institución educativa salesiana de Asunción, Paraguay",10.26885/rcei.13.2.25,OpenAlex,metadata,-1,-1,False,-1,0.8337513039828807,,,,,,0.6
doi:10.37811/cl_rcm.v6i4.2862,doi:10.37811/cl_rcm.v6i4.2862,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07457316985382077,20,0.05184749400644222,0.02272567584737855,True,True,2022,es,"La planificación estratégica, un eficaz instrumento que puede contribuir al mejoramiento de la gestión escolar en una institución educativa",10.37811/cl_rcm.v6i4.2862,OpenAlex,metadata,-1,-1,False,-1,0.9254268301461792,,,,,,1.0
doi:10.15517/rge.v11i1.62048,doi:10.15517/rge.v11i1.62048,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0817253926563898,36,0.03141774527074743,0.05030764738564237,True,True,2025,es,Desarrollo de la investigación para el fortalecimiento y transformación de la Gestión Escolar,10.15517/rge.v11i1.62048,OpenAlex,metadata,-1,-1,False,-1,0.9182746073436102,,,,,,0.8
doi:10.69733/clad.ryd.n83.a274,doi:10.69733/clad.ryd.n83.a274,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.039153176941918104,26,0.03636700983008992,0.0027861671118281847,True,True,2022,en,"Políticas de &lt;i&gt;accountability&lt;/i&gt;: tensiones y dificultades en la gestión escolar, una revisión bibliográfica",10.69733/clad.ryd.n83.a274,OpenAlex,metadata,-1,-1,False,-1,0.9608468230580819,,,,,,1.0
doi:10.37811/cl_rcm.v7i1.4639,doi:10.37811/cl_rcm.v7i1.4639,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.06231613642556832,36,0.05530096688325681,0.00701516954231151,True,True,2023,es,Dashboard for the improvement of school management in educational institutions,10.37811/cl_rcm.v7i1.4639,OpenAlex,metadata,-1,-1,False,-1,0.9376838635744317,,,,,,1.0
doi:10.15366/riejs2021.10.1.014,doi:10.15366/riejs2021.10.1.014,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.10784801159491747,7,0.06577569120129749,0.04207232039361998,True,True,2021,es,Niveles de Progresión de Gestión de la Convivencia Escolar a Nivel Intermedio en Chile,10.15366/riejs2021.10.1.014,OpenAlex,metadata,-1,-1,False,-1,0.8921519884050826,,,,,,0.5
doi:10.34096/iice.n47.9641,doi:10.34096/iice.n47.9641,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.2481780641948711,0,0.04747915387897823,0.20069891031589288,True,False,2020,es,Hacia una genealogía de la experiencia: La gestión escolar en una escuela de creación (2009-2015),10.34096/iice.n47.9641,OpenAlex,metadata,-1,-1,False,-1,0.7518219358051289,,,,,,0.4
doi:10.29394/scientific.issn.2542-2987.2024.9.e4.8.157-176,doi:10.29394/scientific.issn.2542-2987.2024.9.e4.8.157-176,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01193779119971793,34,0.01050859714287591,0.0014291940568420189,True,True,2024,es,La Comunicación en la Gestión Escolar y su Incidencia en el Clima Laboral de una Unidad Educativa,10.29394/scientific.issn.2542-2987.2024.9.e4.8.157-176,OpenAlex,metadata,-1,-1,False,-1,0.9880622088002821,,,,,,1.0
doi:10.21573/vol36n12020.95673,doi:10.21573/vol36n12020.95673,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019331323297858787,8,0.017764984118522512,0.001566339179336275,True,True,2020,es,"Disputas por el derecho a la educación y la educación pública en América Latina: políticas, instituciones y sujetos en la gubernamentalidad neoliberal",10.21573/vol36n12020.95673,OpenAlex,metadata,-1,-1,False,-1,0.9806686767021412,,,,,,0.9
doi:10.53673/th.v2i3.113,doi:10.53673/th.v2i3.113,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.05795053265901573,21,0.027646453532436246,0.030304079126579484,True,True,2022,es,Las relaciones interpersonales y la calidad educativa,10.53673/th.v2i3.113,OpenAlex,metadata,-1,-1,False,-1,0.9420494673409843,,,,,,0.3
doi:10.37811/cl_rcm.v6i5.3148,doi:10.37811/cl_rcm.v6i5.3148,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.03585692812188023,20,0.03484515658129787,0.0010117715405823582,True,True,2022,es,Influencia de la evaluación del desempeño directivo y su efectividad en la gestión pública de la educación escolar,10.37811/cl_rcm.v6i5.3148,OpenAlex,metadata,-1,-1,False,-1,0.9641430718781198,,,,,,0.8
doi:10.36737/01230425.n39.2020.2342,doi:10.36737/01230425.n39.2020.2342,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.024855182211908834,35,0.02159920155314731,0.003255980658761523,True,True,2020,es,Escuela y Práxis Pedagógica: Vínculo transformador de licenciados en maestros,10.36737/01230425.n39.2020.2342,OpenAlex,metadata,-1,-1,False,-1,0.9751448177880911,,,,,,1.0
doi:10.37811/cl_rcm.v7i2.6016,doi:10.37811/cl_rcm.v7i2.6016,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.03377984902598391,34,0.027807423127166764,0.005972425898817146,True,True,2023,es,Cualificación docente en habilidades blandas como factor de mejora de la gestión escolar en tres Instituciones Educativas Rurales de Montería,10.37811/cl_rcm.v7i2.6016,OpenAlex,metadata,-1,-1,False,-1,0.966220150974016,,,,,,1.0
doi:10.29035/ucmaule.63.56,doi:10.29035/ucmaule.63.56,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.022047705926366623,8,0.01290430787364111,0.009143398052725514,True,True,2022,es,Estudiantes migrantes en escuelas chilenas,10.29035/ucmaule.63.56,OpenAlex,metadata,-1,-1,False,-1,0.9779522940736334,,,,,,0.9
doi:10.5209/rced.70275,doi:10.5209/rced.70275,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.052578007080305876,33,0.03307436086487534,0.019503646215430534,True,True,2021,es,Movilidad de profesores principiantes: una revisión sistemática de la literatura,10.5209/rced.70275,OpenAlex,metadata,-1,-1,False,-1,0.9474219929196941,,,,,,0.4
doi:10.15366/riee2022.15.2.002,doi:10.15366/riee2022.15.2.002,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.10228499058975779,33,0.05394041548460862,0.04834457510514917,True,True,2022,es,Percepciones y Sesgos Cognoscitivos en la Educación Básica,10.15366/riee2022.15.2.002,OpenAlex,metadata,-1,-1,False,-1,0.8977150094102422,,,,,,0.4
doi:10.37843/rted.v8i2.134,doi:10.37843/rted.v8i2.134,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.022081200235842136,37,0.017306932327271853,0.004774267908570284,True,True,2020,es,Gestión Directiva en la Mejora Escolar de las Instituciones Educativas del Distrito Metropolitano de Quito: Una Cuestión de Aptitud y Actitud,10.37843/rted.v8i2.134,OpenAlex,metadata,-1,-1,False,-1,0.9779187997641579,,,,,,0.9
doi:10.18764/2358-4319.v13n1p163-182,doi:10.18764/2358-4319.v13n1p163-182,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.015609581692658643,41,0.015294781478280459,0.0003148002143781841,True,True,2020,pt,Gestão escolar humanizadora: possibilidades na promoção da educação em direitos humanos,10.18764/2358-4319.v13n1p163-182,OpenAlex,metadata,-1,-1,False,-1,0.9843904183073413,,,,,,1.0
doi:10.18041/1900-3803/entramado.1.7505,doi:10.18041/1900-3803/entramado.1.7505,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.13919145857956589,41,0.05058572816785229,0.0886057304117136,True,True,2022,es,Logro educativo de las instituciones con estudiantes de minorías étnicas en Colombia,10.18041/1900-3803/entramado.1.7505,OpenAlex,metadata,-1,-1,False,-1,0.8608085414204341,,,,,,0.1
doi:10.37843/rted.v16i2.402,doi:10.37843/rted.v16i2.402,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.14212569534049396,37,0.06430291236583824,0.07782278297465572,True,True,2023,es,Planificación Estratégica: Una Mirada desde la Educación Inicial en el Contexto Peruano,10.37843/rted.v16i2.402,OpenAlex,metadata,-1,-1,False,-1,0.8578743046595061,,,,,,0.6
doi:10.21703/rexe.20212042ortiz-mallegas11,doi:10.21703/rexe.20212042ortiz-mallegas11,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019638321447387933,41,0.014844121084849424,0.004794200362538508,True,True,2021,es,Condiciones de organización del trabajo en convivencia escolar y cooperación profesional,10.21703/rexe.20212042ortiz-mallegas11,OpenAlex,metadata,-1,-1,False,-1,0.980361678552612,,,,,,0.7
